板块,A股代码,A股简称,A股上市日期,A股总股本,A股流通股本,所属行业
主板,002558,巨人网络,2011-03-02,"2,004,937,008","2,004,937,008",I 信息技术
主板,002559,亚威股份,2011-03-03,"555,128,024","483,519,606",C 制造业
主板,002560,通达股份,2011-03-03,"528,619,670","452,929,252",C 制造业
主板,002561,徐家汇,2011-03-03,"415,763,000","411,556,049",F 批发零售
主板,002562,兄弟科技,2011-03-10,"1,062,915,272","700,120,774",C 制造业
主板,002563,森马服饰,2011-03-11,"2,694,090,160","1,779,881,040",C 制造业
主板,002564,天沃科技,2011-03-10,"858,904,477","858,447,447",E 建筑业
主板,002565,顺灏股份,2011-03-18,"1,059,988,922","1,055,631,178",C 制造业
主板,002566,益盛药业,2011-03-18,"330,951,600","231,790,468",C 制造业
主板,002567,唐人神,2011-03-25,"1,387,596,848","1,211,138,827",C 制造业
主板,002568,百润股份,2011-03-25,"1,050,159,955","717,279,565",C 制造业
主板,002569,ST步森,2011-04-12,"144,010,000","139,881,425",C 制造业
主板,002570,贝因美,2011-04-12,"1,080,043,333","1,079,993,908",C 制造业
主板,002571,德力股份,2011-04-12,"391,950,700","298,306,188",C 制造业
主板,002572,索菲亚,2011-04-12,"912,370,038","638,794,338",C 制造业
主板,002573,清新环境,2011-04-22,"1,434,486,079","1,079,420,725",N 公共环保
主板,002574,明牌珠宝,2011-04-22,"528,000,000","528,000,000",C 制造业
主板,002575,群兴玩具,2011-04-22,"618,720,000","575,899,500",C 制造业
主板,002576,通达动力,2011-04-28,"165,100,000","161,902,771",C 制造业
主板,002577,雷柏科技,2011-04-28,"282,880,000","282,865,000",C 制造业
主板,002578,闽发铝业,2011-04-28,"938,630,183","861,162,561",C 制造业
主板,002579,中京电子,2011-05-06,"612,618,620","582,358,144",C 制造业
主板,002580,圣阳股份,2011-05-06,"453,868,993","313,362,340",C 制造业
主板,002581,未名医药,2011-05-20,"659,735,586","400,791,161",C 制造业
主板,002582,好想你,2011-05-20,"443,235,414","339,821,951",C 制造业
主板,002583,海能达,2011-05-27,"1,816,079,691","1,279,825,352",C 制造业
主板,002584,西陇科学,2011-06-02,"585,216,422","432,491,796",C 制造业
主板,002585,双星新材,2011-06-02,"1,156,278,085","892,933,457",C 制造业
主板,002586,*ST围海,2011-06-02,"1,144,223,714","896,958,299",E 建筑业
主板,002587,奥拓电子,2011-06-10,"651,544,156","513,273,712",C 制造业
主板,002588,史丹利,2011-06-10,"1,156,884,000","1,024,589,870",C 制造业
主板,002589,瑞康医药,2011-06-10,"1,504,710,471","1,162,036,289",F 批发零售
主板,002590,万安科技,2011-06-10,"479,646,926","455,553,639",C 制造业
主板,002591,恒大高新,2011-06-21,"300,199,484","227,923,971",C 制造业
主板,002592,ST八菱,2011-11-11,"283,331,157","262,715,507",C 制造业
主板,002593,日上集团,2011-06-28,"803,858,029","570,468,784",C 制造业
主板,002594,比亚迪,2011-06-30,"1,813,142,855","1,164,764,604",C 制造业
主板,002595,豪迈科技,2011-06-28,"800,000,000","533,384,526",C 制造业
主板,002596,海南瑞泽,2011-07-07,"1,147,580,518","1,053,591,268",C 制造业
主板,002597,金禾实业,2011-07-07,"560,928,666","557,167,164",C 制造业
主板,002598,山东章鼓,2011-07-07,"312,000,000","280,398,826",C 制造业
主板,002599,盛通股份,2011-07-15,"537,586,717","402,165,316",C 制造业
主板,002600,领益智造,2011-07-15,"7,008,177,819","6,891,503,604",C 制造业
主板,002601,龙佰集团,2011-07-15,"2,389,266,956","1,446,653,408",C 制造业
主板,002602,世纪华通,2011-07-28,"7,452,556,968","6,881,073,473",I 信息技术
主板,002603,以岭药业,2011-07-28,"1,670,705,376","1,376,251,728",C 制造业
主板,002605,姚记科技,2011-08-05,"412,193,290","329,512,437",I 信息技术
主板,002606,大连电瓷,2011-08-05,"439,391,220","420,146,055",C 制造业
主板,002607,中公教育,2011-08-10,"6,167,399,389","4,867,359,324",P 教育
主板,002608,江苏国信,2011-08-10,"3,778,079,704","3,778,079,704",D 水电煤气
主板,002609,捷顺科技,2011-08-15,"649,298,541","456,340,491",I 信息技术
主板,002610,爱康科技,2011-08-15,"4,479,532,523","4,475,581,886",C 制造业
主板,002611,东方精工,2011-08-30,"1,240,978,400","1,004,260,270",C 制造业
主板,002612,朗姿股份,2011-08-30,"442,445,375","261,357,952",C 制造业
主板,002613,北玻股份,2011-08-30,"937,170,000","603,605,719",C 制造业
主板,002614,奥佳华,2011-09-09,"623,469,515","440,856,672",C 制造业
主板,002615,哈尔斯,2011-09-09,"466,749,332","286,375,782",C 制造业
主板,002616,长青集团,2011-09-20,"741,952,476","470,216,376",N 公共环保
主板,002617,露笑科技,2011-09-20,"1,923,005,903","1,872,888,378",C 制造业
主板,002620,瑞和股份,2011-09-29,"377,494,000","315,090,131",E 建筑业
主板,002621,美吉姆,2011-09-29,"822,237,930","802,350,643",P 教育
主板,002622,皓宸医疗,2011-10-18,"840,000,000","839,975,250",C 制造业
主板,002623,亚玛顿,2011-10-13,"199,062,500","198,636,125",C 制造业
主板,002624,完美世界,2011-10-28,"1,939,968,404","1,827,361,042",I 信息技术
主板,002625,光启技术,2011-11-03,"2,154,587,862","1,777,221,610",C 制造业
主板,002626,金达威,2011-10-28,"609,934,771","609,844,771",C 制造业
主板,002627,三峡旅游,2011-11-03,"738,148,117","697,019,615",G 运输仓储
主板,002628,成都路桥,2011-11-03,"757,100,415","754,854,802",E 建筑业
主板,002629,仁智股份,2011-11-03,"436,648,000","344,595,933",B 采矿业
主板,002630,华西能源,2011-11-11,"1,180,800,000","1,059,553,505",C 制造业
主板,002631,德尔未来,2011-11-11,"658,654,636","654,935,951",C 制造业
主板,002632,道明光学,2011-11-22,"624,599,090","580,800,011",C 制造业
主板,002633,申科股份,2011-11-22,"150,000,000","149,418,750",C 制造业
主板,002634,棒杰股份,2011-12-05,"459,352,513","391,111,211",C 制造业
主板,002635,安洁科技,2011-11-25,"675,843,779","404,285,891",C 制造业
主板,002636,金安国纪,2011-11-25,"728,000,000","723,107,222",C 制造业
主板,002637,赞宇科技,2011-11-25,"470,401,000","394,919,650",C 制造业
主板,002638,勤上股份,2011-11-25,"1,446,495,310","1,105,803,915",C 制造业
主板,002639,雪人股份,2011-12-05,"772,602,178","650,585,406",C 制造业
主板,002640,跨境通,2011-12-08,"1,558,041,330","1,417,298,169",F 批发零售
主板,002641,公元股份,2011-12-08,"1,229,093,871","1,134,375,849",C 制造业
主板,002642,荣联科技,2011-12-20,"664,380,313","604,834,400",I 信息技术
主板,002643,万润股份,2011-12-20,"930,130,215","895,833,210",C 制造业
主板,002644,佛慈制药,2011-12-22,"510,657,000","510,657,000",C 制造业
主板,002645,华宏科技,2011-12-20,"581,951,649","493,730,675",C 制造业
主板,002646,天佑德酒,2011-12-22,"472,562,974","472,496,149",C 制造业
主板,002647,仁东控股,2011-12-28,"559,936,650","559,936,650",J 金融业
主板,002648,卫星化学,2011-12-28,"3,368,762,244","3,365,209,172",C 制造业
主板,002649,博彦科技,2012-01-06,"591,664,848","520,753,226",I 信息技术
主板,002650,加加食品,2012-01-06,"1,152,000,200","1,151,962,700",C 制造业
主板,002651,利君股份,2012-01-06,"1,033,460,000","562,271,641",C 制造业
主板,002652,扬子新材,2012-01-19,"512,064,000","511,653,543",C 制造业
主板,002653,海思科,2012-01-17,"1,114,117,970","476,678,471",C 制造业
主板,002654,万润科技,2012-02-17,"845,302,544","784,076,487",L 商务服务
主板,002655,共达电声,2012-02-17,"366,120,000","359,892,075",C 制造业
主板,002656,ST摩登,2012-02-28,"712,519,844","609,457,555",C 制造业
主板,002657,中科金财,2012-02-28,"337,576,686","335,118,611",I 信息技术
主板,002658,雪迪龙,2012-03-09,"630,118,836","342,400,191",C 制造业
主板,002659,凯文教育,2012-03-09,"598,280,384","588,291,419",P 教育
主板,002660,茂硕电源,2012-03-16,"356,626,019","257,084,939",C 制造业
主板,002661,克明食品,2012-03-16,"337,998,561","331,616,107",C 制造业
主板,002662,京威股份,2012-03-09,"1,500,000,000","1,499,981,100",C 制造业
主板,002663,普邦股份,2012-03-16,"1,795,890,452","1,468,989,685",E 建筑业
主板,002664,信质集团,2012-03-16,"404,907,000","398,344,838",C 制造业
主板,002665,首航高科,2012-03-27,"2,503,942,925","2,461,546,004",C 制造业
主板,002666,德联集团,2012-03-27,"754,329,268","450,884,818",C 制造业
主板,002667,威领股份,2012-03-29,"243,222,000","230,943,075",C 制造业
主板,002668,奥马电器,2012-04-16,"1,084,111,428","1,084,111,428",C 制造业
主板,002669,康达新材,2012-04-16,"305,402,973","290,679,102",C 制造业
主板,002670,国盛金控,2012-04-16,"1,935,084,653","1,623,350,634",J 金融业
主板,002671,龙泉股份,2012-04-26,"565,725,368","458,999,643",C 制造业
主板,002672,东江环保,2012-04-26,"905,118,302","679,018,377",C 制造业
主板,002673,西部证券,2012-05-03,"4,469,581,705","4,109,194,608",J 金融业
主板,002674,兴业科技,2012-05-07,"291,862,944","288,863,652",C 制造业
主板,002675,东诚药业,2012-05-25,"824,595,705","743,355,569",C 制造业
主板,002676,顺威股份,2012-05-25,"720,000,000","719,976,460",C 制造业
主板,002677,浙江美大,2012-05-25,"646,051,647","379,740,219",C 制造业
主板,002678,珠江钢琴,2012-05-30,"1,361,374,323","1,357,574,448",C 制造业
主板,002679,福建金森,2012-06-05,"235,756,000","235,756,000",A 农林牧渔
主板,002681,奋达科技,2012-06-05,"1,824,667,620","1,353,813,983",C 制造业
主板,002682,龙洲股份,2012-06-12,"562,368,594","562,360,194",G 运输仓储
主板,002683,广东宏大,2012-06-12,"748,563,082","659,104,957",B 采矿业
主板,002685,华东重机,2012-06-12,"1,007,690,641","812,888,467",C 制造业
主板,002686,亿利达,2012-07-03,"566,239,133","391,727,239",C 制造业
主板,002687,乔治白,2012-07-13,"507,500,000","402,178,694",C 制造业
主板,002688,金河生物,2012-07-13,"780,422,398","766,386,742",C 制造业
主板,002689,远大智能,2012-07-17,"1,043,310,725","1,041,324,209",C 制造业
主板,002690,美亚光电,2012-07-31,"882,482,900","431,842,467",C 制造业
主板,002691,冀凯股份,2012-07-31,"340,000,000","335,739,937",C 制造业
主板,002692,ST远程,2012-08-08,"718,146,000","718,146,000",C 制造业
主板,002693,双成药业,2012-08-08,"416,166,980","410,371,576",C 制造业
主板,002694,顾地科技,2012-08-16,"597,196,800","539,768,923",C 制造业
主板,002695,煌上煌,2012-09-05,"512,304,224","464,353,507",C 制造业
主板,002696,百洋股份,2012-09-05,"349,386,910","346,566,317",A 农林牧渔
主板,002697,红旗连锁,2012-09-05,"1,360,000,000","1,077,600,400",F 批发零售
主板,002698,博实股份,2012-09-11,"1,022,554,032","841,430,985",C 制造业
主板,002699,*ST美盛,2012-09-11,"909,572,725","909,454,975",R 文化传播
主板,002700,ST浩源,2012-09-21,"422,426,880","422,296,455",D 水电煤气
主板,002701,奥瑞金,2012-10-11,"2,573,260,436","2,570,869,028",C 制造业
主板,002702,海欣食品,2012-10-11,"480,760,000","389,449,975",C 制造业
主板,002703,浙江世宝,2012-11-02,"572,859,637","553,060,327",C 制造业
主板,002705,新宝股份,2014-01-21,"826,727,780","822,968,403",C 制造业
主板,002706,良信股份,2014-01-21,"1,123,125,020","910,997,974",C 制造业
主板,002707,众信旅游,2014-01-23,"982,715,033","814,566,822",L 商务服务
主板,002708,光洋股份,2014-01-21,"492,011,076","408,913,110",C 制造业
主板,002709,天赐材料,2014-01-23,"1,925,333,330","1,383,907,807",C 制造业
主板,002712,思美传媒,2014-01-23,"544,276,198","537,643,644",L 商务服务
主板,002713,东易日盛,2014-02-19,"419,536,980","406,122,654",E 建筑业
主板,002714,牧原股份,2014-01-28,"5,469,779,452","3,636,091,390",A 农林牧渔
主板,002715,登云股份,2014-02-19,"138,000,000","138,000,000",C 制造业
主板,002716,金贵银业,2014-01-28,"2,210,479,088","2,181,065,895",C 制造业
主板,002717,岭南股份,2014-02-19,"1,679,440,967","1,449,685,495",N 公共环保
主板,002718,友邦吊顶,2014-01-28,"131,447,829","61,519,892",C 制造业
主板,002719,麦趣尔,2014-01-28,"174,139,457","161,872,295",C 制造业
主板,002721,*ST金一,2014-01-27,"959,925,877","959,925,877",C 制造业
主板,002722,物产金轮,2014-01-28,"206,572,911","175,485,805",C 制造业
主板,002723,小崧股份,2014-01-29,"318,135,676","310,605,510",C 制造业
主板,002724,海洋王,2014-11-04,"771,497,994","749,636,613",C 制造业
主板,002725,跃岭股份,2014-01-29,"256,000,000","210,015,960",C 制造业
主板,002726,龙大美食,2014-06-26,"1,079,159,725","1,076,702,725",C 制造业
主板,002727,一心堂,2014-07-02,"596,023,425","400,076,408",F 批发零售
主板,002728,特一药业,2014-07-31,"320,989,837","223,817,587",C 制造业
主板,002729,好利科技,2014-09-12,"182,969,920","175,463,711",C 制造业
主板,002730,电光科技,2014-10-09,"362,079,880","346,029,880",C 制造业
主板,002731,萃华珠宝,2014-11-04,"256,156,000","243,370,818",C 制造业
主板,002732,燕塘乳业,2014-12-05,"157,350,000","156,044,190",C 制造业
主板,002733,雄韬股份,2014-12-03,"384,214,913","365,765,184",C 制造业
主板,002734,利民股份,2015-01-27,"371,216,022","325,077,805",C 制造业
主板,002735,王子新材,2014-12-03,"307,316,772","191,303,104",C 制造业
主板,002736,国信证券,2014-12-29,"9,612,429,377","8,827,118,644",J 金融业
主板,002737,葵花药业,2014-12-30,"584,000,000","584,000,000",C 制造业
主板,002738,中矿资源,2014-12-30,"713,200,940","606,476,387",C 制造业
主板,002739,万达电影,2015-01-22,"2,179,368,810","2,107,838,695",R 文化传播
主板,002740,*ST爱迪,2015-01-22,"454,061,077","413,016,915",C 制造业
主板,002741,光华科技,2015-02-16,"398,854,712","360,981,692",C 制造业
主板,002742,ST三圣,2015-02-17,"432,000,000","431,858,082",C 制造业
主板,002743,富煌钢构,2015-02-17,"435,268,478","434,480,978",C 制造业
主板,002745,木林森,2015-02-17,"1,484,166,399","988,371,999",C 制造业
主板,002746,仙坛股份,2015-02-16,"860,538,727","709,676,227",C 制造业
主板,002747,埃斯顿,2015-03-20,"869,662,373","786,762,578",C 制造业
主板,002748,世龙实业,2015-03-19,"240,000,000","239,997,750",C 制造业
主板,002749,国光股份,2015-03-20,"435,462,968","400,228,116",C 制造业
